<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2024.08.02,23:53:00,146.578,146.582,146.575,146.581,34,0,7
2024.08.02,23:54:00,146.582,146.583,146.574,146.575,20,0,5
2024.08.02,23:55:00,146.53,146.531,146.529,146.529,6,0,26
2024.08.02,23:56:00,146.507,146.517,146.48,146.502,117,0,5
2024.08.02,23:57:00,146.529,146.529,146.468,146.493,218,0,22
2024.08.02,23:58:00,146.493,146.495,146.449,146.485,102,0,54
2024.08.05,0:03:00,146.382,146.413,146.382,146.413,2,0,184
2024.08.05,0:04:00,146.431,146.439,146.431,146.431,6,0,124
2024.08.05,0:05:00,146.453,146.453,146.453,146.453,1,0,127
2024.08.05,0:06:00,146.441,146.441,146.441,146.441,1,0,157
2024.08.05,0:07:00,146.457,146.472,146.397,146.459,8,0,94
2024.08.05,0:08:00,146.459,146.472,146.406,146.406,6,0,97
2024.08.05,0:09:00,146.406,146.425,146.405,146.411,10,0,81
2024.08.05,0:10:00,146.414,146.416,146.414,146.416,3,0,92
2024.08.05,0:11:00,146.415,146.432,146.414,146.414,6,0,90
2024.08.05,0:12:00,146.416,146.427,146.415,146.427,6,0,79
2024.08.05,0:13:00,146.427,146.429,146.427,146.429,7,0,77
2024.08.05,0:14:00,146.43,146.434,146.43,146.434,5,0,73
2024.08.05,0:15:00,146.434,146.479,146.434,146.471,9,0,23
2024.08.05,0:16:00,146.494,146.494,146.444,146.444,7,0,49
2024.08.05,0:17:00,146.444,146.458,146.444,146.45,6,0,49
2024.08.05,0:18:00,146.457,146.477,146.441,146.446,5,0,49
2024.08.05,0:19:00,146.446,146.46,146.438,146.46,5,0,49
2024.08.05,0:20:00,146.447,146.447,146.439,146.447,3,0,49
2024.08.05,0:21:00,146.447,146.447,146.428,146.443,9,0,18
2024.08.05,0:22:00,146.443,146.499,146.412,146.499,13,0,19
2024.08.05,0:23:00,146.499,146.513,146.47,146.474,9,0,49
2024.08.05,0:24:00,146.488,146.488,146.438,146.457,6,0,49
2024.08.05,0:25:00,146.441,146.456,146.441,146.441,5,0,45
2024.08.05,0:26:00,146.448,146.458,146.446,146.45,5,0,49
2024.08.05,0:27:00,146.452,146.484,146.45,146.484,9,0,49
2024.08.05,0:28:00,146.442,146.443,146.439,146.439,4,0,36
2024.08.05,0:29:00,146.435,146.475,146.421,146.421,6,0,33
2024.08.05,0:30:00,146.42,146.424,146.42,146.421,5,0,21
2024.08.05,0:31:00,146.421,146.465,146.406,146.465,10,0,21
2024.08.05,0:32:00,146.465,146.493,146.455,146.482,10,0,49
2024.08.05,0:33:00,146.492,146.492,146.464,146.464,4,0,49
2024.08.05,0:34:00,146.495,146.495,146.482,146.482,3,0,49
2024.08.05,0:35:00,146.495,146.495,146.479,146.487,9,0,49
2024.08.05,0:36:00,146.472,146.5,146.472,146.5,5,0,49
2024.08.05,0:37:00,146.497,146.5,146.484,146.484,4,0,49
2024.08.05,0:38:00,146.484,146.487,146.476,146.487,11,0,49
2024.08.05,0:39:00,146.487,146.501,146.475,146.501,5,0,49
2024.08.05,0:40:00,146.5,146.5,146.474,146.474,9,0,49
2024.08.05,0:41:00,146.474,146.487,146.471,146.479,11,0,49
2024.08.05,0:42:00,146.438,146.439,146.435,146.438,6,0,49
2024.08.05,0:43:00,146.426,146.426,146.419,146.419,5,0,37
2024.08.05,0:44:00,146.42,146.473,146.42,146.465,8,0,49
2024.08.05,0:45:00,146.465,146.495,146.464,146.464,7,0,49
2024.08.05,0:46:00,146.471,146.494,146.471,146.471,7,0,49
2024.08.05,0:47:00,146.471,146.482,146.471,146.482,7,0,49
2024.08.05,0:48:00,146.482,146.482,146.459,146.471,6,0,49
2024.08.05,0:49:00,146.466,146.466,146.429,146.429,2,0,49
2024.08.05,0:50:00,146.429,146.472,146.429,146.459,4,0,49
2024.08.05,0:51:00,146.472,146.472,146.471,146.472,3,0,49
2024.08.05,0:52:00,146.469,146.471,146.461,146.471,6,0,49
2024.08.05,0:53:00,146.466,146.473,146.466,146.473,2,0,49
2024.08.05,0:54:00,146.473,146.473,146.459,146.459,7,0,47
2024.08.05,0:55:00,146.459,146.473,146.459,146.473,3,0,49
2024.08.05,0:56:00,146.44,146.44,146.429,146.43,4,0,95
2024.08.05,0:57:00,146.43,146.472,146.43,146.472,9,0,47
2024.08.05,0:58:00,146.455,146.465,146.455,146.465,2,0,49
2024.08.05,0:59:00,146.429,146.429,146.429,146.429,1,0,114
2024.08.05,1:00:00,146.465,146.49,146.378,146.378,69,0,0
2024.08.05,1:01:00,146.352,146.352,146.187,146.215,72,0,0
2024.08.05,1:02:00,146.217,146.257,146.198,146.257,38,0,0
2024.08.05,1:03:00,146.252,146.281,146.199,146.203,45,0,2
2024.08.05,1:04:00,146.187,146.187,146.068,146.085,69,0,2
2024.08.05,1:05:00,146.085,146.097,146.051,146.051,31,0,3
2024.08.05,1:06:00,146.051,146.053,145.995,146.015,47,0,0
2024.08.05,1:07:00,146.015,146.015,145.986,146.002,32,0,2
2024.08.05,1:08:00,146.002,146.085,146.002,146.048,28,0,2
2024.08.05,1:09:00,146.045,146.337,146.045,146.284,41,0,3
2024.08.05,1:10:00,146.273,146.339,146.208,146.23,42,0,3
2024.08.05,1:11:00,146.229,146.303,146.228,146.274,26,0,4
2024.08.05,1:12:00,146.274,146.295,146.236,146.284,28,0,7
2024.08.05,1:13:00,146.284,146.348,146.273,146.348,16,0,5
2024.08.05,1:14:00,146.348,146.374,146.301,146.318,16,0,7
2024.08.05,1:15:00,146.318,146.379,146.295,146.348,22,0,7
2024.08.05,1:16:00,146.358,146.404,146.348,146.377,25,0,0
2024.08.05,1:17:00,146.377,146.42,146.376,146.408,16,0,0
2024.08.05,1:18:00,146.408,146.43,146.377,146.417,32,0,0
2024.08.05,1:19:00,146.403,146.416,146.336,146.354,47,0,0
2024.08.05,1:20:00,146.337,146.347,146.33,146.336,42,0,8
2024.08.05,1:21:00,146.34,146.386,146.321,146.322,43,0,2
2024.08.05,1:22:00,146.311,146.311,146.249,146.292,66,0,0
2024.08.05,1:23:00,146.293,146.303,146.266,146.266,54,0,7
2024.08.05,1:24:00,146.267,146.276,146.228,146.258,58,0,5
2024.08.05,1:25:00,146.258,146.34,146.25,146.334,65,0,0
2024.08.05,1:26:00,146.338,146.34,146.303,146.324,38,0,7
2024.08.05,1:27:00,146.324,146.414,146.313,146.371,59,0,0
2024.08.05,1:28:00,146.372,146.416,146.356,146.399,43,0,6
2024.08.05,1:29:00,146.4,146.408,146.355,146.402,53,0,7
2024.08.05,1:30:00,146.402,146.479,146.4,146.473,57,0,4
2024.08.05,1:31:00,146.48,146.563,146.478,146.504,74,0,0
2024.08.05,1:32:00,146.5,146.552,146.492,146.548,66,0,7
2024.08.05,1:33:00,146.548,146.564,146.504,146.506,62,0,8
2024.08.05,1:34:00,146.504,146.524,146.459,146.46,54,0,6
2024.08.05,1:35:00,146.462,146.462,146.342,146.343,63,0,0
2024.08.05,1:36:00,146.342,146.469,146.341,146.42,74,0,8
2024.08.05,1:37:00,146.419,146.437,146.392,146.412,50,0,7
2024.08.05,1:38:00,146.415,146.421,146.384,146.387,68,0,0
2024.08.05,1:39:00,146.387,146.388,146.269,146.317,66,0,7
2024.08.05,1:40:00,146.314,146.316,146.267,146.302,59,0,6
2024.08.05,1:41:00,146.301,146.313,146.291,146.295,52,0,8
2024.08.05,1:42:00,146.295,146.426,146.295,146.425,61,0,7
2024.08.05,1:43:00,146.425,146.439,146.401,146.439,45,0,7
2024.08.05,1:44:00,146.437,146.443,146.394,146.397,35,0,8
2024.08.05,1:45:00,146.397,146.438,146.387,146.399,47,0,6
2024.08.05,1:46:00,146.398,146.439,146.396,146.418,29,0,6
2024.08.05,1:47:00,146.419,146.438,146.403,146.417,43,0,6
2024.08.05,1:48:00,146.416,146.476,146.416,146.459,40,0,7
2024.08.05,1:49:00,146.459,146.524,146.459,146.514,57,0,7
2024.08.05,1:50:00,146.514,146.53,146.468,146.471,39,0,8
2024.08.05,1:51:00,146.471,146.497,146.454,146.497,50,0,7
2024.08.05,1:52:00,146.498,146.499,146.48,146.489,33,0,7
2024.08.05,1:53:00,146.489,146.517,146.485,146.492,39,0,7
2024.08.05,1:54:00,146.49,146.49,146.456,146.47,39,0,6
2024.08.05,1:55:00,146.471,146.472,146.429,146.437,57,0,7
2024.08.05,1:56:00,146.439,146.472,146.427,146.432,47,0,8
2024.08.05,1:57:00,146.429,146.431,146.332,146.335,67,0,6
2024.08.05,1:58:00,146.336,146.375,146.308,146.308,51,0,5
2024.08.05,1:59:00,146.309,146.37,146.308,146.322,53,0,5
2024.08.05,2:00:00,146.299,146.321,146.196,146.213,72,0,5
2024.08.05,2:01:00,146.213,146.224,146.15,146.163,69,0,0
2024.08.05,2:02:00,146.162,146.201,146.104,146.199,79,0,0
2024.08.05,2:03:00,146.201,146.226,146.171,146.215,64,0,7
2024.08.05,2:04:00,146.219,146.305,146.219,146.249,61,0,0
2024.08.05,2:05:00,146.248,146.294,146.247,146.255,65,0,6
2024.08.05,2:06:00,146.255,146.27,146.191,146.223,73,0,3
2024.08.05,2:07:00,146.223,146.312,146.186,146.312,72,0,7
2024.08.05,2:08:00,146.31,146.32,146.254,146.255,68,0,4
2024.08.05,2:09:00,146.255,146.265,146.233,146.245,53,0,8
2024.08.05,2:10:00,146.246,146.248,146.146,146.169,51,0,7
2024.08.05,2:11:00,146.169,146.227,146.086,146.225,76,0,2
2024.08.05,2:12:00,146.226,146.342,146.226,146.296,64,0,6
2024.08.05,2:13:00,146.295,146.305,146.232,146.24,56,0,7
2024.08.05,2:14:00,146.24,146.25,146.211,146.225,64,0,6
2024.08.05,2:15:00,146.223,146.223,146.144,146.144,48,0,7
2024.08.05,2:16:00,146.146,146.187,146.107,146.173,68,0,4
2024.08.05,2:17:00,146.184,146.189,146.139,146.156,37,0,7
2024.08.05,2:18:00,146.156,146.217,146.128,146.168,57,0,7
2024.08.05,2:19:00,146.165,146.19,146.135,146.169,65,0,0
2024.08.05,2:20:00,146.159,146.16,146.098,146.107,61,0,8
2024.08.05,2:21:00,146.107,146.133,146.05,146.113,54,0,8
2024.08.05,2:22:00,146.127,146.164,146.117,146.141,51,0,8
2024.08.05,2:23:00,146.141,146.141,146.116,146.117,41,0,8
2024.08.05,2:24:00,146.13,146.152,146.04,146.06,80,0,0
2024.08.05,2:25:00,146.061,146.098,146.033,146.033,56,0,8
2024.08.05,2:26:00,146.033,146.093,146.02,146.022,67,0,7
2024.08.05,2:27:00,146.022,146.063,145.983,146.013,76,0,7
2024.08.05,2:28:00,146,146.027,145.99,146.026,63,0,0
2024.08.05,2:29:00,146.026,146.035,145.985,145.993,66,0,4
2024.08.05,2:30:00,145.995,146.082,145.98,145.992,82,0,0
2024.08.05,2:31:00,145.993,145.999,145.781,145.781,111,0,0
2024.08.05,2:32:00,145.784,145.849,145.784,145.849,95,0,0
2024.08.05,2:33:00,145.84,145.956,145.84,145.954,82,0,0
2024.08.05,2:34:00,145.946,145.948,145.823,145.827,59,0,6
2024.08.05,2:35:00,145.809,145.859,145.778,145.801,72,0,0
2024.08.05,2:36:00,145.805,145.867,145.795,145.853,80,0,6
2024.08.05,2:37:00,145.853,145.909,145.835,145.875,74,0,7
2024.08.05,2:38:00,145.876,145.912,145.861,145.884,64,0,0
2024.08.05,2:39:00,145.884,145.899,145.787,145.893,74,0,4
2024.08.05,2:40:00,145.893,145.999,145.893,145.986,78,0,0
2024.08.05,2:41:00,145.987,146.042,145.924,145.951,76,0,4
2024.08.05,2:42:00,145.952,145.965,145.875,145.965,88,0,5
2024.08.05,2:43:00,145.965,145.965,145.906,145.909,69,0,4
2024.08.05,2:44:00,145.912,145.951,145.864,145.938,84,0,0
2024.08.05,2:45:00,145.935,145.937,145.736,145.784,88,0,5
2024.08.05,2:46:00,145.794,145.849,145.73,145.801,86,0,0
2024.08.05,2:47:00,145.796,145.869,145.754,145.81,89,0,6
2024.08.05,2:48:00,145.805,145.851,145.77,145.831,79,0,7
2024.08.05,2:49:00,145.837,145.837,145.748,145.781,75,0,7
2024.08.05,2:50:00,145.797,145.819,145.745,145.818,75,0,0
2024.08.05,2:51:00,145.805,145.851,145.529,145.594,87,0,0
2024.08.05,2:52:00,145.59,145.594,145.279,145.404,112,0,0
2024.08.05,2:53:00,145.404,145.509,145.376,145.422,90,0,0
2024.08.05,2:54:00,145.422,145.572,145.422,145.566,77,0,0
2024.08.05,2:55:00,145.572,145.629,145.476,145.549,87,0,0
2024.08.05,2:56:00,145.548,145.605,145.508,145.562,78,0,3
2024.08.05,2:57:00,145.541,145.632,145.484,145.589,91,0,5
2024.08.05,2:58:00,145.588,145.59,145.532,145.552,85,0,6
2024.08.05,2:59:00,145.552,145.641,145.545,145.591,91,0,3
2024.08.05,3:00:00,145.592,145.782,145.573,145.599,112,0,0
2024.08.05,3:01:00,145.591,145.754,145.585,145.754,94,0,5
2024.08.05,3:02:00,145.751,145.831,145.713,145.713,93,0,3
2024.08.05,3:03:00,145.717,145.74,145.636,145.657,86,0,3
2024.08.05,3:04:00,145.672,145.741,145.654,145.74,81,0,0
2024.08.05,3:05:00,145.737,145.818,145.737,145.818,93,0,5
2024.08.05,3:06:00,145.812,145.902,145.787,145.901,90,0,0
2024.08.05,3:07:00,145.913,145.941,145.882,145.894,93,0,3
2024.08.05,3:08:00,145.893,145.921,145.851,145.916,100,0,0
2024.08.05,3:09:00,145.913,145.923,145.888,145.919,89,0,0
2024.08.05,3:10:00,145.923,145.937,145.795,145.82,94,0,6
2024.08.05,3:11:00,145.824,145.861,145.723,145.738,89,0,5
2024.08.05,3:12:00,145.738,145.75,145.69,145.714,79,0,3
2024.08.05,3:13:00,145.725,145.735,145.527,145.581,101,0,0
2024.08.05,3:14:00,145.584,145.586,145.363,145.37,108,0,0
2024.08.05,3:15:00,145.374,145.491,145.285,145.456,101,0,0
2024.08.05,3:16:00,145.457,145.491,145.275,145.304,103,0,0
2024.08.05,3:17:00,145.305,145.305,145.199,145.212,102,0,0
2024.08.05,3:18:00,145.211,145.301,145.191,145.23,100,0,0
2024.08.05,3:19:00,145.253,145.362,145.226,145.271,104,0,6
2024.08.05,3:20:00,145.289,145.33,145.266,145.3,96,0,6
2024.08.05,3:21:00,145.304,145.515,145.304,145.417,102,0,0
2024.08.05,3:22:00,145.417,145.556,145.417,145.495,97,0,5
2024.08.05,3:23:00,145.496,145.496,145.336,145.34,93,0,0
2024.08.05,3:24:00,145.342,145.4,145.271,145.296,91,0,0
2024.08.05,3:25:00,145.293,145.342,145.192,145.242,87,0,6
2024.08.05,3:26:00,145.234,145.334,145.191,145.33,99,0,6
2024.08.05,3:27:00,145.339,145.433,145.325,145.422,93,0,0
2024.08.05,3:28:00,145.422,145.508,145.404,145.471,95,0,0
2024.08.05,3:29:00,145.477,145.59,145.477,145.588,81,0,0
2024.08.05,3:30:00,145.586,145.714,145.546,145.582,109,0,0
2024.08.05,3:31:00,145.582,145.584,145.473,145.511,88,0,6
2024.08.05,3:32:00,145.511,145.538,145.441,145.51,86,0,0
2024.08.05,3:33:00,145.516,145.516,145.378,145.392,75,0,4
2024.08.05,3:34:00,145.391,145.465,145.333,145.363,94,0,7
2024.08.05,3:35:00,145.369,145.55,145.351,145.518,94,0,7
2024.08.05,3:36:00,145.537,145.551,145.452,145.519,92,0,8
2024.08.05,3:37:00,145.52,145.608,145.513,145.571,87,0,0
2024.08.05,3:38:00,145.568,145.576,145.483,145.52,90,0,6
2024.08.05,3:39:00,145.52,145.588,145.512,145.569,78,0,0
2024.08.05,3:40:00,145.569,145.659,145.558,145.644,76,0,6
2024.08.05,3:41:00,145.642,145.686,145.601,145.645,93,0,0
2024.08.05,3:42:00,145.646,145.663,145.494,145.533,83,0,8
2024.08.05,3:43:00,145.535,145.593,145.518,145.563,87,0,4
2024.08.05,3:44:00,145.584,145.633,145.577,145.604,94,0,0
2024.08.05,3:45:00,145.601,145.631,145.556,145.598,91,0,3
2024.08.05,3:46:00,145.598,145.607,145.486,145.49,90,0,6
2024.08.05,3:47:00,145.486,145.5,145.426,145.484,92,0,5
2024.08.05,3:48:00,145.494,145.518,145.441,145.452,89,0,7
2024.08.05,3:49:00,145.454,145.469,145.373,145.377,93,0,4
2024.08.05,3:50:00,145.377,145.468,145.366,145.417,93,0,7
2024.08.05,3:51:00,145.419,145.514,145.41,145.486,96,0,5
2024.08.05,3:52:00,145.477,145.555,145.459,145.475,88,0,4
2024.08.05,3:53:00,145.472,145.475,145.396,145.428,78,0,3
2024.08.05,3:54:00,145.419,145.419,145.19,145.28,114,0,0
2024.08.05,3:55:00,145.374,145.693,145.374,145.421,123,0,0
2024.08.05,3:56:00,145.416,145.469,145.386,145.419,75,0,6
2024.08.05,3:57:00,145.419,145.522,145.368,145.521,76,0,0
2024.08.05,3:58:00,145.509,145.583,145.503,145.557,76,0,3
2024.08.05,3:59:00,145.552,145.615,145.514,145.52,82,0,3
2024.08.05,4:00:00,145.516,145.591,145.516,145.538,90,0,5
2024.08.05,4:01:00,145.537,145.537,145.452,145.461,83,0,3
2024.08.05,4:02:00,145.488,145.52,145.366,145.367,98,0,0
2024.08.05,4:03:00,145.373,145.442,145.215,145.269,101,0,5
2024.08.05,4:04:00,145.271,145.334,145.227,145.268,101,0,0
2024.08.05,4:05:00,145.267,145.322,145.214,145.313,90,0,0
2024.08.05,4:06:00,145.313,145.345,145.191,145.227,91,0,0
2024.08.05,4:07:00,145.234,145.239,145.115,145.203,91,0,0
2024.08.05,4:08:00,145.186,145.19,145.021,145.037,102,0,3
2024.08.05,4:09:00,145.036,145.074,144.958,144.982,90,0,5
2024.08.05,4:10:00,144.981,145.059,144.911,145.03,96,0,6
2024.08.05,4:11:00,145.04,145.084,144.963,144.982,97,0,8
2024.08.05,4:12:00,144.979,145.084,144.912,145.026,97,0,6
2024.08.05,4:13:00,145.026,145.059,144.801,144.827,96,0,0
2024.08.05,4:14:00,144.812,144.866,144.801,144.819,86,0,0
2024.08.05,4:15:00,144.809,144.907,144.767,144.907,93,0,0
2024.08.05,4:16:00,144.906,144.956,144.859,144.895,96,0,0
2024.08.05,4:17:00,144.9,145.036,144.9,145.031,88,0,0
2024.08.05,4:18:00,145.032,145.065,145.007,145.041,89,0,0
2024.08.05,4:19:00,145.039,145.041,144.927,145.019,88,0,6
2024.08.05,4:20:00,145.022,145.046,144.966,145.022,80,0,8
2024.08.05,4:21:00,145.023,145.109,144.984,144.984,95,0,0
2024.08.05,4:22:00,144.969,145.084,144.963,145.001,87,0,4
2024.08.05,4:23:00,144.993,145.073,144.942,145.073,90,0,0
2024.08.05,4:24:00,145.074,145.146,145.074,145.139,91,0,5
2024.08.05,4:25:00,145.139,145.181,145.096,145.1,76,0,7
2024.08.05,4:26:00,145.101,145.158,145.068,145.074,78,0,0
2024.08.05,4:27:00,145.076,145.151,145.025,145.149,82,0,3
2024.08.05,4:28:00,145.15,145.193,145.148,145.178,66,0,6
2024.08.05,4:29:00,145.192,145.207,145.142,145.174,90,0,6
2024.08.05,4:30:00,145.176,145.254,145.131,145.254,85,0,1
2024.08.05,4:31:00,145.254,145.347,145.217,145.336,94,0,4
2024.08.05,4:32:00,145.332,145.359,145.244,145.271,80,0,5
2024.08.05,4:33:00,145.26,145.282,145.179,145.196,94,0,7
2024.08.05,4:34:00,145.189,145.294,145.188,145.257,86,0,6
2024.08.05,4:35:00,145.258,145.326,145.231,145.254,81,0,3
2024.08.05,4:36:00,145.26,145.307,145.201,145.201,87,0,6
2024.08.05,4:37:00,145.201,145.295,145.171,145.236,89,0,7
2024.08.05,4:38:00,145.236,145.254,145.167,145.179,84,0,7
2024.08.05,4:39:00,145.179,145.199,145.096,145.127,94,0,3
2024.08.05,4:40:00,145.124,145.131,145.032,145.056,95,0,7
2024.08.05,4:41:00,145.054,145.107,145.02,145.101,82,0,6
2024.08.05,4:42:00,145.108,145.188,145.098,145.187,74,0,8
2024.08.05,4:43:00,145.187,145.194,145.127,145.128,74,0,7
2024.08.05,4:44:00,145.12,145.121,144.929,144.975,90,0,6
2024.08.05,4:45:00,144.981,145.104,144.933,145.038,78,0,4
2024.08.05,4:46:00,145.045,145.063,144.943,145.021,72,0,0
2024.08.05,4:47:00,145.024,145.038,144.86,144.919,85,0,6
2024.08.05,4:48:00,144.926,144.955,144.893,144.912,84,0,8
2024.08.05,4:49:00,144.912,145.007,144.912,144.939,71,0,8
2024.08.05,4:50:00,144.97,144.991,144.882,144.89,81,0,7
2024.08.05,4:51:00,144.89,144.919,144.836,144.911,85,0,0
2024.08.05,4:52:00,144.907,144.961,144.88,144.941,84,0,0
2024.08.05,4:53:00,144.941,145.002,144.937,144.96,64,0,8
2024.08.05,4:54:00,144.949,144.949,144.765,144.897,90,0,2
2024.08.05,4:55:00,144.893,145.03,144.861,145.029,85,0,7
2024.08.05,4:56:00,145.051,145.051,145.002,145.027,71,0,5
2024.08.05,4:57:00,145.028,145.075,144.985,144.987,82,0,5
2024.08.05,4:58:00,144.988,145.096,144.973,145.07,72,0,3
2024.08.05,4:59:00,145.068,145.123,145.062,145.107,68,0,4
2024.08.05,5:00:00,145.104,145.173,145.104,145.133,72,0,6
2024.08.05,5:01:00,145.134,145.147,145.097,145.11,76,0,0
2024.08.05,5:02:00,145.11,145.24,145.104,145.183,73,0,0
2024.08.05,5:03:00,145.179,145.238,145.175,145.202,76,0,7
2024.08.05,5:04:00,145.201,145.22,145.173,145.188,76,0,0
2024.08.05,5:05:00,145.189,145.211,145.089,145.101,78,0,5
2024.08.05,5:06:00,145.101,145.172,145.061,145.154,74,0,0
2024.08.05,5:07:00,145.152,145.152,145.066,145.071,85,0,6
2024.08.05,5:08:00,145.076,145.133,145.039,145.121,83,0,3
2024.08.05,5:09:00,145.127,145.209,145.127,145.209,79,0,6
2024.08.05,5:10:00,145.208,145.274,145.206,145.207,79,0,6
2024.08.05,5:11:00,145.206,145.206,145.049,145.061,79,0,8
2024.08.05,5:12:00,145.064,145.23,145.06,145.23,68,0,8
2024.08.05,5:13:00,145.227,145.272,145.181,145.226,72,0,7
2024.08.05,5:14:00,145.223,145.269,145.217,145.25,78,0,0
2024.08.05,5:15:00,145.251,145.331,145.246,145.314,84,0,5
2024.08.05,5:16:00,145.312,145.328,145.243,145.268,72,0,0
2024.08.05,5:17:00,145.273,145.353,145.273,145.319,73,0,3
2024.08.05,5:18:00,145.319,145.426,145.316,145.421,74,0,5
2024.08.05,5:19:00,145.423,145.451,145.387,145.451,63,0,6
2024.08.05,5:20:00,145.452,145.474,145.42,145.435,65,0,6
2024.08.05,5:21:00,145.441,145.454,145.415,145.442,83,0,0
2024.08.05,5:22:00,145.435,145.436,145.319,145.327,70,0,7
2024.08.05,5:23:00,145.326,145.383,145.326,145.374,55,0,0
2024.08.05,5:24:00,145.368,145.462,145.353,145.424,70,0,6
2024.08.05,5:25:00,145.425,145.482,145.425,145.456,75,0,0
2024.08.05,5:26:00,145.458,145.549,145.458,145.547,68,0,0
2024.08.05,5:27:00,145.548,145.548,145.455,145.513,70,0,5
2024.08.05,5:28:00,145.506,145.516,145.427,145.448,71,0,5
2024.08.05,5:29:00,145.45,145.477,145.353,145.376,78,0,4
2024.08.05,5:30:00,145.378,145.401,145.322,145.331,76,0,0
2024.08.05,5:31:00,145.327,145.363,145.266,145.358,76,0,0
2024.08.05,5:32:00,145.358,145.358,145.29,145.316,53,0,5
2024.08.05,5:33:00,145.32,145.379,145.291,145.303,83,0,0
2024.08.05,5:34:00,145.288,145.296,145.25,145.295,76,0,7
2024.08.05,5:35:00,145.3,145.329,145.19,145.255,78,0,0
2024.08.05,5:36:00,145.255,145.287,145.253,145.273,58,0,0
2024.08.05,5:37:00,145.272,145.319,145.266,145.277,60,0,0
2024.08.05,5:38:00,145.277,145.277,145.206,145.21,62,0,6
2024.08.05,5:39:00,145.21,145.24,145.207,145.22,74,0,6
2024.08.05,5:40:00,145.211,145.22,145.162,145.199,91,0,2
2024.08.05,5:41:00,145.199,145.222,145.133,145.138,85,0,0
2024.08.05,5:42:00,145.141,145.175,145.092,145.175,73,0,7
2024.08.05,5:43:00,145.176,145.176,145.113,145.127,66,0,7
2024.08.05,5:44:00,145.123,145.126,145.07,145.115,74,0,5
2024.08.05,5:45:00,145.116,145.214,145.116,145.206,66,0,5
2024.08.05,5:46:00,145.192,145.207,145.134,145.18,60,0,4
2024.08.05,5:47:00,145.185,145.268,145.185,145.253,73,0,4
2024.08.05,5:48:00,145.252,145.287,145.247,145.272,63,0,3
2024.08.05,5:49:00,145.275,145.31,145.26,145.305,67,0,6
2024.08.05,5:50:00,145.305,145.318,145.27,145.288,63,0,4
2024.08.05,5:51:00,145.288,145.288,145.207,145.214,65,0,4
2024.08.05,5:52:00,145.214,145.231,145.188,145.227,55,0,3
2024.08.05,5:53:00,145.22,145.227,145.09,145.123,70,0,5
2024.08.05,5:54:00,145.124,145.205,145.124,145.19,67,0,3
2024.08.05,5:55:00,145.188,145.241,145.163,145.222,71,0,5
2024.08.05,5:56:00,145.218,145.251,145.182,145.214,72,0,3
2024.08.05,5:57:00,145.212,145.237,145.134,145.134,69,0,4
2024.08.05,5:58:00,145.134,145.134,145.057,145.062,85,0,6
2024.08.05,5:59:00,145.062,145.153,145.059,145.134,78,0,5
2024.08.05,6:00:00,145.135,145.153,145.041,145.047,83,0,4
2024.08.05,6:01:00,145.045,145.083,145.01,145.025,64,0,3
2024.08.05,6:02:00,145.025,145.054,144.961,145.042,83,0,0
2024.08.05,6:03:00,145.045,145.076,145.022,145.071,72,0,7
2024.08.05,6:04:00,145.073,145.089,144.96,144.968,80,0,6
2024.08.05,6:05:00,144.969,145.025,144.96,145.021,78,0,4
2024.08.05,6:06:00,145.021,145.07,145.021,145.059,65,0,4
2024.08.05,6:07:00,145.059,145.065,145.015,145.065,67,0,3
2024.08.05,6:08:00,145.061,145.077,145.043,145.058,52,0,6
2024.08.05,6:09:00,145.058,145.097,145.021,145.021,74,0,5
2024.08.05,6:10:00,145.021,145.023,144.888,144.961,89,0,6
2024.08.05,6:11:00,144.96,144.961,144.876,144.876,75,0,5
2024.08.05,6:12:00,144.876,144.91,144.672,144.9,85,0,0
